SourceShortCode,Type,SourceLink,Shortcode,Username,Profile ID,Media Type,Video View Count,Likes,Comments,Date created,Caption,URL,MatchTerm
,Comment,,,amigosdeplantaoNews,7923902264307835,photos,1134,2,0,2024-09-12T03:17:42-07:00,*🔮®️🅰️🅿️*DIÁRIO ASTROLÓGICO*     *Consultas Diárias*  Numerologia   Tarô   Baralho Cigano     *CONTATO E AGENDA*  📲 Clica no link para agendar: http://wa.me/5588999102277    _Confira  as previsões para hoje 12/09/24_    *♈ ÁRIES 21/03 a 20/04*    Se você espera pelo momento oportuno e a oportunidade certa para concretizar um projeto  a hora é agora. Conte com boas ideias  soluções práticas e alinhamento com parceiros. Reuniões de hoje abrirão portas. Você poderá atrair investidores  ganhar patrocínio ou firmar uma negociação e encontrar os meios de realizar um sonho. Amor com confiança  entendimento e novidades.    *♉ TOURO 21/04 a 20/05*  Arme uma viagem com os filhos ou com o par e garanta uns dias de férias. Boas notícias no trabalho e na área financeira merecerão comemoração. Inclua atividades gostosas na rotina e equilibre a balança entre dever e prazer. Será bom momento para cuidar do corpo  da beleza e investir no seu bem-estar. Modere o tom nas comunicações de hoje. Dirija com calma e atenção.    *♊ GÊMEOS 21/05 a 20/06*  Troque confidências com a família  planeje mudanças e dê leveza às relações. Investimentos na casa pesarão no bolso  racionalize despesas e tente não extrapolar o orçamento. Fortalecer suas bases será prioridade nesta fase de reestruturações e de conquistas. Entusiasmo  brilho e soluções criativas não faltarão. Aposte nos planos de expansão. Carisma e poder de atração em alta!    *♋ CÂNCER 21/06 a 22/07*  Amplie o diálogo e conquiste a confiança de uma nova parceria ou no amor. Trocas de mensagens objetivas e estimulantes fortalecerão um vínculo especial. As comunicações estarão abertas  brilhe nas reuniões de trabalho  entrevistas e em novos contatos. Será bom momento para se inscrever num curso e desenvolver novas habilidades. Carreira em ascensão  estabilidade pela frente!    *♌ LEÃO 23/07 a 22/08*  Resultados financeiros positivos no trabalho darão tranquilidade. Avalie investimentos e administre seus recursos com cautela. Investir no seu futuro será prioridade nesta fase de inovações e de busca de um sentido maior para a vida. A saúde será beneficiada com novos hábitos e rotina disciplinada  programe tratamentos e procedimentos que trarão bem-estar e evite se cansar demais.    *♍ VIRGEM 23/08 a 22/09*  Novos projetos ganharão viabilidade. Aproveite oportunidades de evolução da carreira e de novas amizades. O dia trará maior exposição  brilho e poder. Aposte em mudanças no trabalho  na rotina e comece um novo ciclo de vida que promoverá expansão profissional e financeira. No amor  apesar das inseguranças deste momento  a fase trará estabilidade. Se estiver só  cheiro de paixão no ar!    *♎ LIBRA 23/09 a 22/10*  Uma conquista profissional jogará a autoestima para cima e também aumentará as responsabilidades. O desafio será reestruturar a rotina e construir relações de confiança. Aos poucos  você se sentirá mais à vontade nos novos relacionamentos. Conte com suporte da família  conforto e serenidade para tomar as melhores decisões e assumir seu poder. Sucesso pela frente.    *♏ ESCORPIÃO 23/10 a 21/11*  Uma viagem ou ação na Justiça poderá ser decidida no impulso. Vá ao encontro de amizades especiais  embarque em novas experiências ou recupere o que julgava perdido e conquiste direitos. A cabeça estará à mil com novidades surgindo de várias direções simultaneamente. Conversas com amigos ajudarão a organizar ideias e planos. O dia trará revelações  máscaras sociais cairão.    *♐ SAGITARIO 22/11 a 21/12*  Se o plano for mudar para outro lugar  lançar um novo empreendimento  ou até mesmo engravidar  planeje custos e organize a vida financeira. O dia trará decisões importantes que definirão seu futuro profissional e pessoal. Você poderá abrir um caminho promissor na carreira  acertar a documentação e se integrar num ambiente diferente. Amizades diferentes e sucesso pela frente!    *♑ CAPRICÓRNIO 21/12 a 20/01*  Conte com autoestima e atitude nos relacionamentos hoje. A paciência pode ficar curta. Em um relacionamento em crise  valerá desenvolver um pouco mais de tolerância se quiser evitar conflitos. Em compensação  o dia será especial para novas relações e expansão profissional. Uma proposta de longe virá na direção dos sonhos  avalie com carinho. Viagem à vista.    *♒AQUÁRIO 21/01 a 19/02*  Concentre suas energias num novo projeto e desenhe estratégias. Você pode ficar impaciente  hoje  se tiver que cumprir as mesmas tarefas ou participar de discussões repetitivas. Planos de mudança ganharão força e riqueza de detalhes. Sonhe alto na bisca de melhor qualidade de vida e de maior estabilidade financeira  você chegará lá! Viagens e conexões internacionais estarão abertas.    *♓ PEIXES 20/02 a 20/03*  Conquiste amizades num novo grupo e crie novos vínculos. O dia será movimentado na vida social  com muitas novidades  convites e oportunidades de novas parcerias. Foque nos relacionamentos e expanda sua rede. Haverá abertura para projetos e associações. Você também poderá firmar acordos com a família e melhorar condições financeiras. Clima quente no amor  paixão em alta!  Apoio: *®️EDE 🅰️MIGOS DE 🅿️LANTÃO 🔮*,,
,Comment,,,clubefmchapeco,276242825530068,links,0,0,0,2024-09-12T03:16:38-07:00,Epagri aprimora ferramenta de monitoramento do frio para fruteiras de clima temperado  ClicAgro-Pet - O seu boletim diário com as notícias do campo    ▶ Canal do ClicRDC no Whatsapp: https://whatsapp.com/channel/0029VaMDDuI6rsR0og01z21D     ▶ Comunidade do Whatsapp: https://chat.whatsapp.com/JFnnLvgcPjmJfgqVlH3GEv  ▶ Telegram: https://t.me/+T1fm07bMgQkfixsp     https://clicrdc.com.br/clicagro/epagri-aprimora-ferramenta-de-monitoramento-do-frio-para-fruteiras-de-clima-temperado/,,
,Comment,,,condaFM,1112156116574162,links,1842,6,0,2024-09-12T03:16:26-07:00,Epagri aprimora ferramenta de monitoramento do frio para fruteiras de clima temperado  ClicAgro-Pet - O seu boletim diário com as notícias do campo    ▶ Canal do ClicRDC no Whatsapp: https://whatsapp.com/channel/0029VaMDDuI6rsR0og01z21D     ▶ Comunidade do Whatsapp: https://chat.whatsapp.com/JFnnLvgcPjmJfgqVlH3GEv  ▶ Telegram: https://t.me/+T1fm07bMgQkfixsp     https://clicrdc.com.br/clicagro/epagri-aprimora-ferramenta-de-monitoramento-do-frio-para-fruteiras-de-clima-temperado/,,
,Comment,,,OesteCapitalFM,1376154853062000,links,6250,13,0,2024-09-12T03:16:20-07:00,Epagri aprimora ferramenta de monitoramento do frio para fruteiras de clima temperado  ClicAgro-Pet - O seu boletim diário com as notícias do campo    ▶ Canal do ClicRDC no Whatsapp: https://whatsapp.com/channel/0029VaMDDuI6rsR0og01z21D     ▶ Comunidade do Whatsapp: https://chat.whatsapp.com/JFnnLvgcPjmJfgqVlH3GEv  ▶ Telegram: https://t.me/+T1fm07bMgQkfixsp     https://clicrdc.com.br/clicagro/epagri-aprimora-ferramenta-de-monitoramento-do-frio-para-fruteiras-de-clima-temperado/,,
,Comment,,,clicrdc,700728928887765,links,6316,8,0,2024-09-12T03:16:16-07:00,Epagri aprimora ferramenta de monitoramento do frio para fruteiras de clima temperado  ClicAgro-Pet - O seu boletim diário com as notícias do campo    ▶ Canal do ClicRDC no Whatsapp: https://whatsapp.com/channel/0029VaMDDuI6rsR0og01z21D     ▶ Comunidade do Whatsapp: https://chat.whatsapp.com/JFnnLvgcPjmJfgqVlH3GEv  ▶ Telegram: https://t.me/+T1fm07bMgQkfixsp     https://clicrdc.com.br/clicagro/epagri-aprimora-ferramenta-de-monitoramento-do-frio-para-fruteiras-de-clima-temperado/,,
,Comment,,,Rede98Oficial,944872887340229,links,789,2,0,2024-09-12T03:15:52-07:00,CRISE CLIMÁTICA | Grupo de gestão de crise de BH é ampliado e passa a atuar em medidas contra o calor e o tempo seco. Ampliação foi publicada no Diário Oficial do Município (DOM) nesta quinta-feira.    Leia mais: https://www.98live.com.br/noticias/cidades/grupo-de-gestao-de-crise-de-bh-e-ampliado-e-passa-a-atuar-em-medidas-contra-o-calor-e-o-tempo-seco,,
,Comment,,,sigosendoamor,1551768715371412,photos,2048,28,1,2024-09-12T03:15:12-07:00,Quando é para ser  a vida se encarrega de encontrar um jeito. A rotina se ajusta  o clima e o tempo parecem colaborar  e até os pequenos detalhes do dia a dia passam a lembrar vocês um do outro. Essa conexão é tão forte que vocês vão sonhar um com o outro e até sentir o cheiro dele em pessoas estranhas.    É como se o universo conspirasse a favor  reunindo vocês de maneiras inesperadas. Quando a conexão é verdadeira e predestinada  nada pode separar o que já está unido. A força desse vínculo faz com que tudo se alinha  reafirmando que o que é para ser sempre encontrará o caminho de volta.    No livro “ELE VAI TE ASSUMIR EM ATÉ 22 DIAS”  você aprende técnicas cognitivas e mudança de comportamento que faz qualquer homem te assumir. Ele fica apaixonado  apegada e insiste por você. Dúvida? Eu te provo.   Clique no link da BIO aqui do perfil @sigosendoamor e descubra o segredo. ✨🗝️    Você não tem nada a perder. 🤫,,
,Comment,,,blogdobg,1441685936724677,photos,321,1,5,2024-09-12T03:15:10-07:00,Amazônia lidera emissão global de gases de efeito estufa nos últimos 5 dias  com seca extrema e fogo https://mla.bs/f0e3fdd3,,
,Comment,,,EmpregaSaoJoseCampos,467861585734527,status,1050,1,0,2024-09-12T03:14:07-07:00,Analista de Recursos Humanos Júnior -  São José dos Campos    Será responsável por acompanhar e desenvolver correções em auditoria referente a ISO 9001; acompanhar  administrar e cobrar juntamente com a segurança do trabalho melhorias e fornecimento de EPI’s; administrar e controlar apontamento de colaboradores; administrar a inclusão  exclusão e movimentação de benefícios; apurar  tratar  distribuir e controlar o apontamento do cartão de ponto; auxiliar na administração de contratos de empregados terceirizados; auxiliar na administração e controle de exames admissionais  periódicos e demissionais; auxiliar na administração junto com a medicina e segurança do trabalho do PCMSO  PPP e PPRA; auxiliar na administração  entrega e controle de EPI’s; auxiliar na análise de custos de pessoal da empresa; auxiliar na aplicação de procedimentos para cumprimento dos acordos e convenções coletivos; auxiliar na coordenação de eventos sociais da empresa; auxiliar na elaboração de parâmetros e instrumentos de avaliação de desempenho dos colaboradores; auxiliar na pesquisa de custos envolvidos nos programas de treinamento e desenvolvimento; auxiliar na pesquisa e propor políticas de benefícios oferecidas no mercado; auxiliar na pesquisa de grau de satisfação dos colaboradores com os benefícios existentes e outras pesquisas de clima; auxiliar no desenvolvimento e acompanhamento CIPA junto com eleitos e segurança do trabalho; controlar e realizar a solicitação de benefícios alimentação e vale transporte; dar assistência a área jurídica com informações para defesa em causas trabalhistas; executar e conferir o processo folha de pagamento  férias  admissão e rescisão;    executar  conferir e enviar encargos; manter atualizados registros e informações de colaboradores; manter e atualizar documentos pertinentes aos colaboradores ativos e inativos; participar no desenvolvimento dos programas de gestão de qualidade  entre outras atividades.       Para candidatar-se acesse >>  https://www.empregasaojose.com.br/2024/09/analista-de-recursos-humanos-junior-3.html    Quer receber as vagas de empregos no WhatsApp ?  https://www.facebook.com/EmpregaSaoJoseCampos/posts/4915181711829926    Receba também pelas Newsletters !!  https://www.facebook.com/EmpregaSaoJoseCampos/posts/pfbid0c7KspFvTCREqiUCNJre3SWbi184dW26Vf4pwom4V1LqXP1feiy6HUgVJBPZPm1pql    #SãoJosédosCampos #AnalistaDeRH  #VagasDisponíveis  #OportunidadeDeEmprego  #Trabalho #Emprego  #Carreira #Recrutamento  #RH #Contratação #EmpregoNovo #EstamosContratando #VagasAbertas  #EmpregoDosSonhos #EmpregoSJC #SaoJosedosCampos,,
,Comment,,,Joci.chaefer,2319091911767903,videos,24319,1190,249,2024-09-12T03:12:32-07:00,Bom dia Quinta-feira sua linda…E o clima se armou e tem previsão de Chuva para nossa Região…Q Deus nos proteja e abençoe em mais esse dia🙏🏻.,,
,Comment,,,ibsustentabilidade,435026482645959,photos,301,2,0,2024-09-12T03:06:43-07:00,Pesquisadores identificaram pela primeira vez a presença de metais decorrentes do rompimento da barragem de Fundão  em Mariana (MG)  em todos os níveis da vida aquática na foz do Rio Doce e na costa do Espírito Santo e Sul da Bahia.    Esses metais  resultantes do desastre ocorrido há quase nove anos  foram encontrados em animais maiores  como peixes  tartarugas  aves e até baleias  além de animais microscópicos e da base da cadeia alimentar.    As consequências da contaminação incluem impactos graves na água e na vida marinha  com relatos de espécies nascendo com anomalias  deformações e casos de tumores em diversos animais.    Esse cenário demonstra a extensão do dano ambiental causado pelo rompimento da barragem  afetando a biodiversidade e a saúde dos ecossistemas locais.    Fonte: G1  UFES.    Siga-nos: <redacted_mention>    #meioambiente #agroecologia #economia #engenharia #gestão #engenhariaambiental #biologia #direito #agro #sustentabilidade #gestaoambiental #sustentabilidadeambiental #mudançasclimáticas #engenhariaflorestal #clima #esg #direitoambiental #consultoriaambiental #residuos #desmatamento,,
,Comment,,,vozdocampo,1162679974746661,links,137,7,0,2024-09-12T03:05:57-07:00,"Segundo José Núncio  Presidente da FENAREG - Federação Nacional de Regantes de Portugal  que assumiu a presidência da EUWMA na reunião de Évora  para o período de 2024-2025  tendo como tema central a Gestão e o Armazenamento de Água: “este é o momento em que temos de passar das palavras aos atos  relativamente à forma como a água é captada  transportada  armazenada e gerida  permitindo que o regadio se torne mais sustentável e capaz de responder às necessidades criadas pelas alterações climáticas (...).""    #vozdocampo #agricultura #UE #FENAREG #regadio #água",,
,Comment,,,economiaestadao,452426184463680,links,564,2,0,2024-09-12T03:04:53-07:00,Zuckerberg  Vélez e Furio entram em aporte de R$ 100 milhões de fundo climático na Beep Saúde    https://www.estadao.com.br/economia/negocios/zuckerberg-velez-furio-aporte-fundo-climatico-beep-saude/,,
,Comment,,,resilienciahumana,1383270285662426,photos,2699,10,0,2024-09-12T03:04:31-07:00,@ginecologiaemocional Antes de tudo: precisamos parar de normalizar dores relacionadas ao ciclo menstrual. Dores e desconfortos podem indicar desde uma leve inflamação causada por má alimentação  até doenças mais graves. Não procurar um ginecologista para investigar  ou fazer “todos” os exames e ainda não ter uma resposta  um diagnóstico e acreditar que está tudo bem  pode nos levar a mais problemas…    Os ovários simbolizam nosso poder de criação  expansão  realização e manifestação dos nossos dons e talentos. Quando ele aponta irregularidades - que vão desde desconfortos no período fértil até cistos malignos - existe aí uma mensagem  um convite para nós voltarmos (em resumo) à nossa alegria de viver! À energia que nos impulsiona a realizar !    Cada uma de nós  aplicando o método #GinecologiaEmocional vai saber identificar as particularidades dessa mensagem para auxiliar o processo de reversão do problema no âmbito emocional e terapêutico. Paralelo a isso  temos autonomia e informações para saber qual tratamento devemos seguir. Que pode ser do natural ao alopático - dependendo do quadro e do seu perfil.    Dores no período fértil  sangramentos na ovulação  cistos  teratomas  anovulação  menopausa precoce. Cada um traz um recado e essa mensagem é muito pessoal e particular de acordo com a história e comportamentos de cada mulher.    Você sabe decifrar isso para curar o mal pela raiz?    🌹Dia 17 de setembro você poderá aprender a se conectar com suas potências através dos seus ciclos na vivência “Desperte sua Energia Sexual Criativa”. Este encontro será pelo zoom  ao vivo. Para saber mais e fazer parte dele  escreva ENERGIA aqui nos comentários. Espero você !     Seja bem-vinda uma nova visão sobre seu corpo  mente e emoções femininas ❤️. #estamosjuntas    Texto @kareemi_oficial #ovarios #teratoma #anovulação #infertilidade #cistosnosovarios,,
,Comment,,,ministerioinfraestruturas,477150428194455,photos,1092,4,1,2024-09-12T03:03:44-07:00,📢ANÚNCIO DE CONCURSO Nº C- SN-12/2024/P178644_02/MIOTH    FISCALIZAÇÃO DA EMPREITADA PARA CONSTRUÇÃO DA ESTRADA JUNCALINHO/CARRIÇAL  ILHA DE SÃO NICOLAU      Solicitação de Manifestação de Interesse,,
,Comment,,,MaisNovelaOficial,879962746844009,links,12317,57,17,2024-09-12T03:02:49-07:00,PERDEU A PACIÊNCIA??? O participante cansou do clima PAZ E AMOR no REALITY MUSICAL #EstrelaDaCasa 🤭🤭🤭,,
,Comment,,,fly99fmweb,956061876281518,videos,326,14,12,2024-09-12T03:01:34-07:00,ASSEMBLEIA DE DEUS EM MARCHA | apres. @guaracirmoura |,,
,Comment,,,conexaolibertas,726557563025255,links,122,0,0,2024-09-12T03:01:31-07:00,A tirolesa do Cânion Fortaleza  no Parque da Serra Geral  em Cambará do Sul (RS)  fechou na semana passada. Segundo a Urbia  gestora local  a operação foi inviabilizada pelo baixo fluxo de visitantes nos últimos meses. “Assim como todo o Estado  a concessionária foi severamente afetada pela crise climática que abateu a região”  informou a Urbita  em nota. “O plano de reestruturação interna é adequado ao novo contexto da empresa  em meio à calamidade  e faz parte das medidas para mitigar os efeitos da baixa visitação dos parques.”...    https://www.conexaolibertas.com/tirolesa-do-canion-fortaleza-e-fechada-no-rio-grande-do-sul-saiba-o-porque/,,
,Comment,,,cachorroincriveis,1204678297195713,photos,513,0,0,2024-09-12T03:01:03-07:00,Cultivar pistachos em vaso é uma tarefa interessante e recompensadora  que pode trazer frutos saborosos para sua mesa. Embora os pistachos sejam tipicamente cultivados em climas quentes  com os cuidados certos  você pode cultivá-los em casa. Aqui estão os passos para germinar e cultivar pistachos em vasos.    Comece escolhendo sementes de pistacho de boa qualidade. Procure por sementes não tratadas  que podem ser encontradas em lojas de jardinagem ou especializadas. É importante que as sementes sejam frescas para garantir uma boa taxa de germinação.    Antes de plantar  você pode preparar as sementes. Deixe-as de molho em água por 24 horas. Esse processo ajuda a amolecer a casca e acelera a germinação. Após o molho  escorra e seque as sementes.    Escolha um vaso adequado  com pelo menos 30 cm de profundidade e boa drenagem. O pistache prefere solo bem drenado e ligeiramente ácido. Uma mistura de terra de jardim  areia e composto orgânico é ideal.    Plante as sementes de pistacho a cerca de 5 cm de profundidade no solo. Cubra levemente com terra e regue suavemente para umedecer o solo. Coloque o vaso em um local ensolarado  onde receba pelo menos seis horas de luz solar direta por dia.    A rega deve ser feita com moderação. O solo deve estar úmido  mas nunca encharcado. Durante o período de crescimento  é importante manter um equilíbrio  pois o excesso de água pode levar ao apodrecimento das raízes.    Após algumas semanas  você começará a notar o surgimento de brotos. Quando as plantas atingirem cerca de 15 cm de altura  você pode considerar a adição de fertilizante. Um fertilizante equilibrado aplicado a cada quatro semanas ajudará a nutrir a planta durante seu crescimento.    Em relação à poda  ela pode ser feita para estimular um crescimento mais forte e saudável. Remova ramos fracos ou danificados  permitindo que a planta concentre energia nas partes mais saudáveis.    Os pistachos são plantas de clima quente e podem não produzir frutos em climas mais frios. Se você vive em uma região com invernos rigorosos  considere trazer o vaso para dentro de casa durante os meses mais frios.    Levará alguns anos até que suas plantas de pistacho comecem a produzir frutos. Normalmente  isso ocorre entre 5 a 7 anos após o plantio. Quando os frutos começarem a se desenvolver  uma boa polinização é essencial  então considere ter mais de uma planta para aumentar a chance de frutificação.    Com esses cuidados  você poderá cultivar pistachos em vaso e desfrutar de uma colheita saborosa no futuro. A paciência e a dedicação são fundamentais  mas o resultado certamente valerá a espera.,,
,Comment,,,fundacaoeugeniodealmeida,1648218015913805,photos,508,2,0,2024-09-12T03:00:29-07:00,O projeto 𝐶. 𝑅𝑜𝑎𝑑𝑠 𝐴𝑑𝑣𝑜𝑐𝑎𝑡𝑖𝑛𝑔 𝑓𝑜𝑟 𝐶𝑙𝑖𝑚𝑎𝑡𝑒 𝐶ℎ𝑎𝑛𝑔𝑒 𝑎𝑛𝑑 𝐽𝑢𝑠𝑡𝑖𝑐𝑒 𝑡ℎ𝑟𝑜𝑢𝑔ℎ 𝑝𝑎𝑟𝑡𝑖𝑐𝑖𝑝𝑎𝑡𝑜𝑟𝑦 𝑠𝑘𝑖𝑙𝑙𝑠 𝑏𝑢𝑖𝑙𝑑𝑖𝑛𝑔  coordenado pela Fundação Eugénio de Almeida  continua a inovar com o desenvolvimento de um kit pedagógico sobre Alterações Climáticas! 🚀🌱    Quer saber mais sobre esta iniciativa?     👉 Visite o nosso site ou consulte a nova edição da newsletter através do link na bio!     Um futuro mais sustentável depende de todos nós. 🌍💪    ⬇️  Siga as páginas do projeto e fique a par das novidades:   @c_roads_climatechange (Instagram)  @C Roads Advocating for Climate Change (Facebook)    #CROADS #AlteraçõesClimáticas #Sustentabilidade #JuntosPeloPlaneta #NovaNewsletterCROADS,,
,Comment,,,mariliacampos.contagem,450139130777116,photos,692,27,5,2024-09-12T03:00:26-07:00,COM MARÍLIA  CONTAGEM CRESCE COM PRESERVAÇÃO DO MEIO AMBIENTE    Em toda a cidade  vemos políticas de preservação do meio ambiente implementadas por Marília. A recuperação de espaços públicos  como praças e parques  e a preservação da área rural de Vargem das Flores  com o novo Plano Diretor  são exemplos desse compromisso. Contagem está vivenciando um novo ciclo de crescimento econômico aliado à preservação ambiental.    No entanto  ainda há mais a ser feito para proteger o meio ambiente em nossa cidade. Por isso  Marília pretende fortalecer a capacidade do poder público para enfrentar emergências climáticas  incentivar políticas de redução do efeito estufa e implementar um programa de recuperação de matas ciliares para proteger nossas nascentes. Além disso  buscará alternativas para a gestão de resíduos sólidos  especialmente com o iminente encerramento das atividades do Aterro Sanitário Municipal  e continuará defendendo a construção de um Rodoanel que garanta a preservação da bacia de Vargem das Flores.    Para continuarmos avançando com o crescimento sustentável e a proteção do meio ambiente  vote 13. Vote Marília!    #Marilia13 #ToComMariliaDeNovo 🌟  .  .  .  Propaganda Eleitoral - Coligação Juntos Por Contagem - (FEDERAÇÃO PSOL REDE  FEDERAÇÃO BRASIL DA ESPERANÇA – FÉ BRASIL (PT  PCdoB  PV)  PSB  PSD  FEDERAÇÃO PSDB CIDADANIA  PDT  PP  SOLIDARIEDADE  UNIÃO  MDB) CNPJ: 56.374.447/0001-85,,
,Comment,,,,962926208611603,videos,508,3,0,2024-09-12T03:00:21-07:00,Pantanal      É alarmante ver que  em 2024  as queimadas no Brasil atingiram um recorde não visto em 14 anos  criando um “corredor de fumaça” devastador que castiga não apenas o meio ambiente  mas também a fauna que luta para sobreviver em meio ao fogo e à destruição. Esses números preocupantes revelam falhas graves na gestão ambiental  e as principais vítimas dessa omissão são os animais  que perdem seus habitats e muitas vezes a vida.    É necessário que as autoridades enfrentem esse problema com a seriedade que ele exige. As políticas de preservação ambiental precisam de ações concretas e urgentes  pois a situação não afeta apenas a biodiversidade  mas toda a população que sofre com os impactos na saúde  qualidade do ar e mudanças climáticas.    Não podemos ignorar os alertas científicos e ambientais  nem aceitar que a destruição continue sob qualquer justificativa econômica. Enquanto não houver uma ação efetiva e comprometida do governo para combater as queimadas e proteger nossas florestas e fauna  continuaremos a ver nossos recursos naturais se transformarem em cinzas. O Brasil  como potência ambiental  deve liderar pelo exemplo  e é hora de responsabilizar os culpados por essa tragédia silenciosa que afeta a todos nós.,,
,Comment,,,greensavers,4103197536573643,links,193,2,0,2024-09-12T03:00:08-07:00,As alterações climáticas e os asteroides estão ligados à origem e extinção dos animais e a tectónica de placas parece também desempenhar um papel evolutivo fundamental  revela uma nova investigação.,,
,Comment,,,TJSDEFENDIDAS,778474624059152,videos,1598,35,16,2024-09-12T02:58:42-07:00,"O QUE É UM AMIGO DE VERDADE?    Um amigo de verdade não é o que encobre erros. Não é aquele que  pra não magoar o sujeito  deixa de corrigí-lo quando necessário. Jeová é um amigo de verdade? Mas ele diz que açoita aquele a quem ama. É uma incoerência isso?  Ilustremos: "" Eu falo mau de minha mãe chamando-a de hipócrita e desorganizada. Ao chegar em casa ela vai está me esperando com a minha mala na mão.  Eu protesto! Eu não pedi pra ir embora! Minha mãe retruca: Você pediu sim!"" Entenderam a ilustração e situação?  Há um afrodescendente naquela congregação  tido como um dos mais manso. Elogiado por meu amigo Canedo em outros videos por ajudá-lo em outras ocasiões.  O cara é mais manso que o Moisés.  Ser acusado de ser um espancador na polícia foi a gota d'agua para todos os que o conhecem.  A congregação inteira em apoio à esse afrodescendente não cumprimenta a família e não permite comentarem. Respondam:  Eles estão se rebelando contra o CG deixando de cumprir o novo entendimento de dar um OI aos desassociados?   Ou estão dando apoio moral ao seu ""Moisés ""?",,
,Comment,,,jornalnegocios,1469055706987121,links,563,5,2,2024-09-12T02:57:10-07:00,Comissão Europeia insta países a apresentarem rapidamente os seus planos nacionais atualizados em matéria de energia e clima para se atingirem os objetivos europeus em 2030.,,
,Comment,,,estadao,1021857629165296,videos,1614,28,16,2024-09-12T02:56:54-07:00,No “Estadão Analisa” desta quinta-feira  12  Carlos Andreazza comenta sobre a situação climática do país que sofre com as queimadas. Conforme a Climatempo  nos próximos dias  a fumaça deve atingir o Uruguai e também a Argentina  misturando-se com as queimadas que já estão acontecendo por lá.    Leia: https://www.estadao.com.br/sustentabilidade/fumaca-de-queimadas-que-se-espalha-pelo-brasil-pode-atingir-outros-paises-uruguai-argentina-nprm/    Já se critica a atuação do governo federal  que somente agora  começou a tratar a situação como crise. O presidente Luiz Inácio Lula da Silva (PT) escalou ministros de todas as áreas para oferecer respostas emergenciais para os eventos  que queimam florestas  plantações  causam danos à saúde e provocam falta de distribuição de comida e água  podendo pressionar os preços.    Leia: https://www.estadao.com.br/sustentabilidade/governo-lula-seca-incendios-crise-escala-ministros-respostas-emergenciais/    Enquanto isso  em Brasília  o Congresso corre contra o tempo para aprovar projetos com celeridade  pulando etapas do processo legislativo  antes das eleições municipais. Como a votação do projeto de lei que estende a desoneração da folha de pagamentos até o fim deste ano  na Câmara.    Entretanto  o projeto aprovado no Senado e aguardado por empresas de 17 setores que mais empregam e municípios de pequeno e médio portes  teve a sua votação na Câmara dos Deputados travada por um alerta vindo do Banco Central (BC).   A preocupação tem relação com uma medida que trata dos recursos esquecidos em instituições financeiras privadas e públicas.    Leia: https://www.estadao.com.br/economia/desoneracao-trava-na-camara-entenda/    E outra tema discutido é a sucessão da presidência das casas legislativas. Já que deputado do União diz que Arthur Lira ‘traiu’ Elmar Nascimento na sucessão da presidência da Câmara ao não chancelar o nome dele como sucessor no comando da Casa. Declaração ocorreu na sessão do Conselho de Ética  que aprovou andamento do processo de cassação do deputado Glauber Braga.    Leia: https://www.estadao.com.br/tv/politica/deputado-do-uniao-diz-que-arthur-lira-traiu-elmar-nascimento-na-sucessao-da-presidencia-da-camara/    Apresentado pelo colunista Carlos Andreazza  programa diário no canal do Estadão no YouTube trará uma curadoria dos temas mais relevantes do noticiário  deixando de lado o que é espuma  para se aprofundar no que é relevante.    Assine por R$1 90/mês e tenha acesso ilimitado ao conteúdo do Estadão.   Acesse: https://bit.ly/oferta-estadao    O 'Estadão Analisa' é transmitido ao vivo de segunda a sexta-feira  às 7h  no Youtube e redes sociais do Estadão. E depois  fica disponível no Spotify  Deezer  Apple Podcasts  Google podcasts  ou no agregador de podcasts de sua preferência.    Apresentação: Carlos Andreazza  Edição/Pós-produção: Jefferson Perleberg  Coordenação: Gabriel Pinheiro e Everton Oliveira,,
